url,Languages
https://github.com/cloudfoundry-attic/defekts,Ruby
https://github.com/cmartello/hunter,Python Shell
https://github.com/cmuench/n98-gitosis-admin,PHP CSS JavaScript
https://github.com/cnosuke/docker-ruboty,Ruby
https://github.com/cocoanton/grunt-remotesave,JavaScript
https://github.com/cocuh/WallpaperChanger,Python
https://github.com/code-google-com/gpicsync,Python ApacheConf
https://github.com/codersimple/DesignPattern,Java
https://github.com/colinodell/commonmark,PHP
https://github.com/colinsauze/ardupilot,Python Shell Matlab Objective-C C C# C++ CSS Perl Processing
https://github.com/congyh/spring-recipes,Java HTML
https://github.com/constructions-incongrues/net.constructions-incongrues.email-controller-addons,PHP
https://github.com/contra/jif,JavaScript
https://github.com/cortext/geoclust,Java
https://github.com/coultonvento/CVCustomActionSheet,Objective-C Ruby
https://github.com/cph/star,Ruby
https://github.com/cpressey/The-Shortbread-Rocketship,Shell Python
https://github.com/craftercms/commerce,Java
https://github.com/cryptocall/csipsimple,C++ D C JavaScript Matlab Objective-C Assembly Python Shell Java
https://github.com/crystalcyril/txmagiccardbot,Java
https://github.com/csivwildelake/battleship,Java
https://github.com/cstony0917/my-sublime-text-key-binding,JavaScript
https://github.com/cuni0716/characterMaker,Java
https://github.com/cuwire/viewee,HTML Eagle CSS JavaScript Go KiCad
https://github.com/cwaldbieser/txsshadmin,Python
https://github.com/cxfreeio/purescript-sets,PureScript
https://github.com/cxr29/scrud,Go
https://github.com/cybercatalyst/qtwebserver,QMake C++
https://github.com/daanvanhulst/dvhClickOnEdit,CSS JavaScript HTML Batchfile TypeScript
https://github.com/daasbank/daasbank-kinetic-c-,CMake C++ C
https://github.com/dahaode/bigine.c2d,JavaScript TypeScript
https://github.com/dani-sj/evildany,Lua Shell
https://github.com/danieldrrivera/gitconfig,Batchfile
https://github.com/danielfranca/PAL,Python
https://github.com/danposch/ccns,C++ Shell QMake
https://github.com/danxmoran/personal-website,HTML CSS JavaScript Scala
https://github.com/danydoerr/large_syn_workflow,Shell Python
https://github.com/darius/sturm,Python
https://github.com/darthlukan/gone,Go
https://github.com/darul75/agent007,JavaScript
https://github.com/darylmathison/github-user-queries,Python HTML
https://github.com/dassi/seashell,Shell Ruby
https://github.com/dasuxullebt/tddp,C
https://github.com/daumiller/iSym,C Objective-C C++
https://github.com/davepacheco/fspopulate,C Makefile
https://github.com/davi-mbatista/flexmix,CSS
https://github.com/davidak/satzgenerator,Shell Ruby Python C Perl Makefile JavaScript Java Crystal
https://github.com/davidepedone/angular-google-places-map,HTML JavaScript CSS
https://github.com/davidhostios/davidhostios.github.io,HTML CSS
https://github.com/davidvgus/rebuilding_rails,Ruby
https://github.com/dboydor/java-css,Java
https://github.com/dcbishop/py-shell-alias,Python
https://github.com/dcc4e/cckeytools,Python
https://github.com/ddidier/slick_map_css-rails,Ruby
https://github.com/ddliu/node-svn-spawn,JavaScript Shell
https://github.com/ddonofrio/LibelulaAutoShop,Java
https://github.com/dekadentno/naughtypy,Python
https://github.com/delacruzsippel/tab-back-stack,Java Shell Groovy
https://github.com/democratech/pages,Ruby Shell HTML
https://github.com/dendevs/plpredirect,HTML Shell PHP JavaScript
https://github.com/dergunov/C-to-Java-Bytecode,Java
https://github.com/developerdizzle/chain-of-responsibility,HTML CSS JavaScript
https://github.com/developmentseed/vt-geojson,JavaScript
https://github.com/devlua/DEVPRO.get,Makefile Shell Python Perl M4 Lua Groff C Awk
https://github.com/dflax/CookieCrunch,Swift
https://github.com/dg3feiko/challenge,JavaScript
https://github.com/dgoffredo/fix-cpp-warnings,C++ Python
https://github.com/dgonyeo/rkt,C Go Shell Protocol Buffer Makefile M4
https://github.com/dideriksn/Alectia,Ruby PHP JavaScript HTML CSS
https://github.com/diegohdorta/buildroot-qt,Shell
https://github.com/dieze/DzCoverLetterMaker,TeX Perl
https://github.com/dimhold/cool-projects.com,Shell
https://github.com/dimosthenes/dimosthenes.github.io,CSS HTML
https://github.com/dinkel/pebble,Ruby
https://github.com/djcb/ttx,C++ C Shell
https://github.com/dkm/pyou-accelerator,Python
https://github.com/dlid/cdbyuml,PHP
https://github.com/dliu-aa/Jenkins-test,Swift
https://github.com/dmfilho/utime,C
https://github.com/doctorparadox/slacknode,JavaScript
https://github.com/dommert/flask-security,Python HTML
https://github.com/dongyuzheng/chef-provisioning-opennebula,Ruby
https://github.com/donhackman/Suburban,CSS JavaScript PHP HTML
https://github.com/dpb587/microdata-dom.php,PHP
https://github.com/dperson/gogs,Shell
https://github.com/drbean/git-hub,Perl6 Ruby Shell Perl Makefile Groff
https://github.com/drm343/HalfDragon_Bot,Python
https://github.com/drpicox/drpx-id,HTML JavaScript
https://github.com/dsevilla/vagrant-bdge,Shell Ruby Python
https://github.com/dubeme/zappos,JavaScript Shell PowerShell
https://github.com/duboisf/dupp,Haskell
https://github.com/duplamatyi/python-demo,Shell Python JavaScript CSS
https://github.com/dxw/citrulu-api-ruby,Ruby
https://github.com/eLocal/diaclone,Ruby JavaScript
https://github.com/eahanson/imageproxy,Ruby
https://github.com/ebulay/bootstrap,CSS HTML JavaScript Python Shell
https://github.com/ecampuscenter/sp17course101,HTML CSS JavaScript
https://github.com/edno/baloo,PHP
https://github.com/edvinaskrucas/validator-service,PHP
https://github.com/egonw/openchemlib,Java
https://github.com/eivinhb/vagrant_musixtex,Shell
https://github.com/ekg/arfer,C++
https://github.com/elastic/securemock,Java
https://github.com/eliatlarge/ColosseumTournament,Python
https://github.com/ellak-monades-aristeias/ICSee-v1,Java
https://github.com/emacsmirror/pip-requirements,Emacs Lisp
https://github.com/emailforwei/CocoaPodsDemo,Ruby Objective-C
https://github.com/emaphis/emacs.d-2,Emacs Lisp
https://github.com/endiny/ngDraggable,HTML JavaScript
https://github.com/eonum/drg-search,Ruby JavaScript CSS HTML
https://github.com/erickeller/repomir,Shell
https://github.com/erickgnavar/elixir-school,CSS HTML JavaScript Ruby
https://github.com/eriktate/dotfiles,Vim script
https://github.com/eristoddle/Piwik-Ecommerce-for-Zen-Cart-1.5,PHP
https://github.com/erknrio/language-dictionary,PHP ApacheConf JavaScript CSS
https://github.com/ertrzyiks/node-koa-example,JavaScript
https://github.com/es/2048.directory,CSS
https://github.com/eul721/The-Perfect-Pokemon-Team-Balancer,JavaScript CSS C C++ PowerShell Python Shell
https://github.com/ev34j/ev34j,Makefile Java
https://github.com/evandrocoan/MultiModServer,PAWN PHP Shell Smarty SourcePawn Lua HTML CSS Batchfile C++
https://github.com/evansenter/misioneros_de_los_cabos,HTML CSS Ruby JavaScript
https://github.com/evidenceprime/cordova-plugin-inappbrowser,CSS C++ C# HTML Java JavaScript Objective-C QML
https://github.com/evp3103/android.support.v4,Groovy Java
https://github.com/eweilow/SL-monitor,JavaScript CSS
https://github.com/fagongzi/netproxy,Go
https://github.com/fahad19/crypto-js,JavaScript
https://github.com/fakedarren/edamame,JavaScript
https://github.com/fanst1109/trainzf2,HTML ApacheConf CSS PHP
https://github.com/fap-/it-sicherheit-ss16,CSS HTML CoffeeScript Ruby Shell JavaScript
https://github.com/feaster83/distfs-publisher,HTML CSS JavaScript Java
https://github.com/fede53/Composer,JavaScript CSS
https://github.com/felipecustodio/8-puzzle-C,C Makefile
https://github.com/feynmanliang/bachbot,Shell Python Lua
https://github.com/fguchelaar/FGNmeaKit,Objective-C
https://github.com/finsaspa/Caravan,PowerShell Batchfile C C# CSS Common Lisp Roff F# HTML JavaScript Liquid PLSQL
https://github.com/firerap/greenbird-mongoose,JavaScript
https://github.com/firstandthird/overlay,JavaScript CSS
https://github.com/fiv111/RVCalendar,Visual Basic
https://github.com/flavioroth/buildroot-imx53,Shell Perl C Arc C++ CSS Python
https://github.com/floscher/commons-validator,HTML Batchfile Shell Java
https://github.com/foxjazz/memberbase,TypeScript JavaScript HTML CSS
https://github.com/foyplvowlp/yiitest,JavaScript CSS Shell PHP HTML
https://github.com/francescajohnson/CSE-360-Group-9-IPIMS,C++
https://github.com/frantisekpost/cpu-killer,Java
https://github.com/freerunningtech/solidus_paypal_express,HTML Ruby CSS JavaScript
https://github.com/functional-design-workgroup/Http4sPrototype,Scala
https://github.com/futurewhiz/wsc,Java HTML Smalltalk
https://github.com/g0v/cec,PHP LiveScript
https://github.com/gabrielflorit/livecoding,Python CSS Makefile JavaScript
https://github.com/gabrielsallesrg/Sistema,CSS Java
https://github.com/galaktor/autofac-extensions,C#
https://github.com/gares/coq,Coq CSS Shell C C++ Verilog Emacs Lisp TeX OCaml
https://github.com/garth/less.js,JavaScript
https://github.com/gasgastrial/GoldBank,Shell Java
https://github.com/gaugeinteractive/InstallBugfix,PHP
https://github.com/gavinhoward/SmarToDue,Java
https://github.com/gavinsimpson/bennion-frontiers-2015,R
https://github.com/gavrilak/BeanTransitionManager,C Objective-C Shell Ruby
https://github.com/gdbots/query-parser-php,PHP
https://github.com/gdemad/magento-requirejs,JavaScript PHP HTML
https://github.com/gdjsky01/patchwork,Handlebars CSS HTML
https://github.com/georapbox/brackets-angular-snippets,CSS JavaScript
https://github.com/gerardogtn/Gimnasio,C++
https://github.com/germanfr/colorjs,JavaScript
https://github.com/ggice/GH5,HTML CSS JavaScript
https://github.com/ggilrong/Animation-Helper,Java
https://github.com/giabao/gulp-electron,JavaScript HTML CoffeeScript
https://github.com/giftgiverson/cleaningdataproject,R
https://github.com/gintechsystems/GINcose-Android,Java
https://github.com/giovanny-g/Programacion3,C#
https://github.com/gitmitch/AgileBurnup,HTML JavaScript
https://github.com/gitpan/Net-EPP,Perl
https://github.com/gitpan/RDF-LinkedData-NLQuestion,Perl
https://github.com/giuseppe/dockerfile-mode,Emacs Lisp
https://github.com/gjanssens/gnucash,C XSLT TeX Shell Scheme Python Perl Objective-C Makefile M4 JavaScript HTML C++ CMake CSS
https://github.com/gkazuyuki/hackathon-usp,Python JavaScript HTML CSS
https://github.com/glensc/prm,Ruby HTML
https://github.com/gmccue/go-epa-echo,Go
https://github.com/gngrwzrd/UIImageLoader,Objective-C Ruby
https://github.com/go51/model551,Go
https://github.com/gocedoko/lmms2midi,Python
https://github.com/godrei/steps-xamarin-android-archive,Ruby Shell
https://github.com/golebier/JF.RealTimeBigData.All,Java Shell
https://github.com/googlegenomics/beacon-go,Go
https://github.com/gopz4u/ready,C# Objective-C JavaScript Java HTML CSS C++
https://github.com/grahammendick/navigation-angular,JavaScript
https://github.com/grantisu/Atomic-Test,C Python
https://github.com/grappleio/grapple,JavaScript CSS
https://github.com/greatestview/letter,CSS HTML JavaScript
https://github.com/gsora/tfanc,Go
https://github.com/gtrogers/ludum_dare_26,JavaScript
https://github.com/guildhall/guile-sly,Shell Scheme GLSL
https://github.com/guillermoruizalv/tempLaTeX,TeX
https://github.com/gurre/gocrdt,Go
https://github.com/gusmaogabriels/xl2py,Python
https://github.com/guxc/slid,Makefile SMT C++ C
https://github.com/guzart/react-tablis,CSS HTML JavaScript
https://github.com/hackiftekhar/BackgroundAppRunning,Objective-C
https://github.com/hakuch/EmacsConfig,Emacs Lisp
https://github.com/halcyon-labs/blog,JavaScript HTML CSS PHP
https://github.com/hallfox/clojure-guessing-game,Clojure
https://github.com/hamedjuc/persis,Shell
https://github.com/healerkx/ferry,Go Python
https://github.com/hectron/helpmestartup,JavaScript CSS
https://github.com/heltondoria/boxes,Shell Ruby
https://github.com/hemantnile/stm32f4-discovery-SPI,Assembly HTML C++ C
https://github.com/henrik-rostedt/elqs,Haskell JavaScript HTML
https://github.com/hfm/git-prs,Go
https://github.com/hiqdev/yii2-thememanager,JavaScript PHP
https://github.com/hirootkit/Elementors-arm,Batchfile Inno Setup C#
https://github.com/hitsthings/ptamjs,JavaScript
https://github.com/holyfish117/ecGiesskanne,Java
https://github.com/horzelski/orbit,Java
https://github.com/howardjohn/howardjohn.github.io,CSS HTML
https://github.com/hugocbp/jottly,CSS HTML
https://github.com/huonw/ramp,Rust Assembly
https://github.com/i2geo/i2gCurrikiFork,Perl6 JavaScript Java HTML Ruby Shell Erlang CSS Perl
https://github.com/iJavai/Leaguesharp-SDK,C#
https://github.com/iamlukesky/synvinkel,JavaScript CSS HTML
https://github.com/iamstarkov/jquery.imenu,JavaScript
https://github.com/ichadhr/sweetalert,HTML JavaScript CSS
https://github.com/idindrakusuma/simple-login-ci,ApacheConf CSS HTML PHP
https://github.com/idleberg/base16-builder,HTML Shell Ruby
https://github.com/idoo/angular.js,PHP CSS Shell PostScript HTML JavaScript
https://github.com/iemcd/epub2nook,Shell
https://github.com/igroomgrim/TGCameraViewController,Objective-C Ruby
https://github.com/ihurrahi/autotrakttv,Python
https://github.com/ikari7789/capistrano-laravel-test,Ruby Shell
https://github.com/ilgityildirim/google-recaptcha,PHP
https://github.com/ililic/rust-keccak,Rust
https://github.com/ilya-sp/fda,Java
https://github.com/ilyaagarkov/react-redux-starterkit,JavaScript CSS
https://github.com/imsheridan/sheridan,PHP XSLT CSS JavaScript
https://github.com/index1597/Banner,CSS JavaScript PHP
https://github.com/ingenia-api/documatica,Ruby HTML
https://github.com/inkel/fallen,Ruby
https://github.com/inssein/Sylius,ApacheConf PHP JavaScript CSS Gherkin HTML Shell
https://github.com/intellifactory/websharper.visualstudio,F# Batchfile Shell
https://github.com/interjc/todoVue,JavaScript CSS HTML Vue
https://github.com/iparko/iparko.github.io,JavaScript HTML CSS
https://github.com/ipmobiletech/haml-rails,Ruby HTML
https://github.com/iquadrat/raytracer,C++
https://github.com/iremezoff/UGSK-Pulse,CSS HTML JavaScript C#
https://github.com/irfanah/capybara-webkit,C QMake JavaScript Ruby Shell C++
https://github.com/ironweber/jscustomevents,JavaScript
https://github.com/isabanin/mail_diff,Ruby
https://github.com/ishamo/ishamo.github.io,HTML Shell CSS
https://github.com/ismaeltoe/flowlayout,Java
https://github.com/iszak/voice-it-node,HTML JavaScript
https://github.com/itima/spree_contact_us,JavaScript Ruby CSS
https://github.com/itsananderson/adal-token,JavaScript
https://github.com/itstar4tech/mikrotik-hotspot-webinterface,CSS HTML
https://github.com/iwburns/rgb_economy,Rust
https://github.com/ixmaps/trgen,Shell JavaScript Objective-C CSS C++ TeX
https://github.com/ixtreon/musa,C#
https://github.com/j-flinx/hello-world,HTML JavaScript CSS
https://github.com/jNunez1993/NoLookPaste,CSS HTML JavaScript
https://github.com/jakesgordon/capistrano-rsync-hg,Ruby
https://github.com/jaliy/jaliy.github.io,HTML JavaScript CSS Vue
https://github.com/jalogut/DrupalCommerceConnectorBundle,PHP
https://github.com/jamiehumphries/Cheet.NET,C# Shell
https://github.com/jamrizzi/python2path,C#
https://github.com/japaric/stm32.rs,Shell Rust
https://github.com/jaredjennings/puppet-cmits-ip6tables,Puppet
https://github.com/jasphall/CloudManager,Java CSS HTML
https://github.com/java02014/ColorTrackView,Java
https://github.com/jayjaybillings/starscream,C CMake Java
https://github.com/jckdrpr/dotfiles-1,Python Haskell Shell Vim script Ruby
https://github.com/jcrouzet/temporal-search-engine,Python HTML Java Jupyter Notebook
https://github.com/jcuanm/Japan-Digital-Archive,C CSS Shell HTML Java Python JavaScript PHP ApacheConf
https://github.com/jdnavarro/pipes-p2p,Haskell
https://github.com/jeduan/cordova-plugin-crop,Java Objective-C JavaScript
https://github.com/jeffcole/loops,Elm JavaScript HTML Elixir CSS
https://github.com/jenmerline/final_project,HTML
https://github.com/jenny8lee/dumpling-emoji,CSS HTML JavaScript
https://github.com/jennywen/j3,Shell JavaScript
https://github.com/jeremypoulter/QRCodeSource,Shell C C++ M4 Makefile
https://github.com/jfalkner/report_data,HTML Python
https://github.com/jguoguo/androidD,Java
https://github.com/jiblett1000/musicbrainz-player,Python Shell
https://github.com/jidongxiao/hyperps,C Makefile
https://github.com/jingle1267/android-utils,Java
https://github.com/jiripetrlik/fuse-bxms-integ,HTML XSLT Java
https://github.com/jjensenmike/ocdid-parser,Python
https://github.com/jkgohlke/jsutil,JavaScript
https://github.com/jkingsman/SSHaudit,JavaScript
https://github.com/jlaffaye/ftp,Go Shell
https://github.com/jmarshallnz/tvratings,R
https://github.com/jmccaffrey/jrails_in_place_editing,JavaScript Ruby
https://github.com/jmccrary/snippets,Python
https://github.com/jmptrader/twittergo,Go Shell
https://github.com/jnschrag/mybb-HTML-usergroups,PHP
https://github.com/joeartsea/node-red-contrib-radian6,HTML JavaScript
https://github.com/joel/i18n_helper,CSS Ruby JavaScript HTML
https://github.com/joeljons/proguard-maven-plugin,Java Shell
https://github.com/joelortizsosa/Connection-Poppy-Matlab,Python
https://github.com/johnstok/avalanche,Java
https://github.com/jollysean/NelmioSolariumBundle,PHP HTML
https://github.com/jonathansick/pySPS,FORTRAN Python
https://github.com/jonaustin/rails-mpd,CSS Ruby CoffeeScript
https://github.com/jonesdeini/Spiderian,Ruby
https://github.com/joneshf/hinquire,Haskell
https://github.com/jonschlinkert/prettify-markdown,JavaScript
https://github.com/jonstacks13/mercury,Python CSS HTML JavaScript
https://github.com/josch1976/rechtzeitig,Clojure
https://github.com/joseshiru/pl-progress,CSS JavaScript
https://github.com/josl/rbush,HTML JavaScript
https://github.com/jozuko/redmine-docker,Shell
https://github.com/js-ojus/drive,Python Go
https://github.com/jsetting32/JSAnimation,Objective-C Ruby
https://github.com/jtduchesne/Nestled,JavaScript CSS HTML
https://github.com/jtrash/qaop,HTML Java Awk
https://github.com/juandavarju/DAiapp,Python
https://github.com/juanuribeo13/JUOShrinkPresent,Shell C++ C Ruby Objective-C
https://github.com/jugchennaiadoptjava/unit-showcase,Java CSS
https://github.com/junyunuos/dynamicNavigation,Objective-C Ruby
https://github.com/juvee/virastar,CSS JavaScript HTML
https://github.com/jvanzyl/resolver,Java
https://github.com/jwashin/jsonrpc2-dart,HTML Dart
https://github.com/jwende/iib-docker,Shell
https://github.com/jwieder/aliaser,Shell
https://github.com/jwmalara/jwmalara.github.io,ApacheConf JavaScript HTML CSS
https://github.com/kaar/SectraRobot,Python
https://github.com/kabutz/javaspecialists,Java
https://github.com/kamsz/ansible-modules-extras,Shell Python PowerShell
https://github.com/kaoskorobase/hsc3-mixer,Haskell
https://github.com/kapadia/rio-clip,Python
https://github.com/karbowiak/rena-skeleton,HTML PHP
https://github.com/kaseyrussell/kinvey_speed_test,Python
https://github.com/katsuren/Monaca,PHP
https://github.com/katyhuff/berkeley,Makefile HTML PostScript Gnuplot Python C Jupyter Notebook C++ FORTRAN TeX Shell R
https://github.com/kaushalmodi/.emacs.d,Makefile SRecode Template Matlab Shell CSS Emacs Lisp HTML
https://github.com/kbarbounakis/most-java-client,Java
https://github.com/keif/keif.github.io,HTML
https://github.com/ken39arg/fluent-plugin-cloudsearch,Shell Ruby
https://github.com/kenit/gosmtp,Go
https://github.com/kernullist/Rubbish,C++ Objective-C C Batchfile Go
https://github.com/kerryyao/education,CSS JavaScript
https://github.com/keshiim/HCDCoreAnimation,Objective-C
https://github.com/kethle/meanjs-plug,CSS JavaScript Shell
https://github.com/kevinsimper/analyze-meetup-attendees,JavaScript
https://github.com/kgwinnup/react-chatinput,CSS HTML JavaScript
https://github.com/khalidm/ped,Python Makefile
https://github.com/kibatz/mobile-bookmark-bubble,HTML Shell JavaScript
https://github.com/kieran-bamforth/puppet-php,Puppet Ruby Shell HTML Nginx
https://github.com/kifi/Contacts-As-A-Service,Scala
https://github.com/killbug2004/wdbgark,C++ CMake PowerShell Python C Batchfile
https://github.com/kime924/pokedex,PowerShell C#
https://github.com/kinvil/simple-html2canvas-jsPDF,CSS HTML JavaScript
https://github.com/kishanravindra/load-facebook-profile-ios-swift,Objective-C Swift
https://github.com/kivantium/markdown-wiki,JavaScript HTML CSS
https://github.com/kjellberg/php-cache,PHP
https://github.com/kkdawkins/manwe,Python C++ Shell TeX
https://github.com/kklimek/Tlen7Plugins,Prolog C C++
https://github.com/kkrishna/docker-compose-executor,C++ Java
https://github.com/kokizzu/lz4,C Makefile HTML Groff CMake
https://github.com/korin/open_flash_chart_2_plugin,PHP Ruby
https://github.com/kosho/esperf,CMake C++
https://github.com/kosssi/ansible-boilerplate,Shell
https://github.com/kpsychas/logging_recipe,Python
https://github.com/kragej/ativo,Batchfile Ruby CSS PHP JavaScript
https://github.com/kreynes/chirplib,C#
https://github.com/krishnaglick/sails,JavaScript CoffeeScript
https://github.com/kristofa/plantuml-site-example,Java
https://github.com/ksylvest/geography,Objective-C C++ C Shell Ruby
https://github.com/kudago/smart-app-banner,CSS JavaScript HTML
https://github.com/kurkop/openupgradelib,Python
https://github.com/kwatters/program-ab,Java
https://github.com/kwin/jackrabbit-oak,Perl JavaScript CSS Groovy Shell HTML Java
https://github.com/kwonk/newsletter,JavaScript CSS PHP HTML
https://github.com/kwtaylor/FlashPunk,ActionScript
https://github.com/kylejohnson/Patiobar,JavaScript HTML CSS Shell
https://github.com/kylexiao/PAA-Website,CSS PHP JavaScript HTML
https://github.com/kylin1702/linyk-app,JavaScript HTML C++ CSS Ruby C
https://github.com/kym0913/aci,JavaScript PHP HTML CSS ApacheConf
https://github.com/lakshmansrikanth/angular-sphinx,HTML JavaScript PHP
https://github.com/lamenezes/pingo-py,VimL Python Makefile Shell
https://github.com/lancelet/dycer,Haskell
https://github.com/larsch/dot-what,Ruby
https://github.com/lasarobotics/FTC5998-2015,Java HTML
https://github.com/launchdm/rocket,JavaScript CSS PHP
https://github.com/lauraerinmann/eastoflabrea,PHP JavaScript CSS
https://github.com/lavanoid/rxTools,Objective-C Makefile C++ Assembly C Shell
https://github.com/lavelle/dbfs,CoffeeScript
https://github.com/lawrenae/mattermost,Go JavaScript Makefile Ruby HTML CSS Shell
https://github.com/layervault/designer_news_js_client,JavaScript CoffeeScript
https://github.com/lbjay/matterhorn-docker,Shell
https://github.com/leader22/cal,JavaScript HTML
https://github.com/leandroosalas/ble-peripheral,C
https://github.com/lemgandi/3mf2stl,C++ C Shell Makefile
https://github.com/lengstrom/quickedit,Rust
https://github.com/lenovo-k900/android_external_busybox,C++ Awk C Shell Perl AGS Script Assembly Objective-C
https://github.com/leoc/em-fs,Ruby
https://github.com/leocornus/PluploadUtils,PHP
https://github.com/liambeeton/sinatra-kickoff,Ruby
https://github.com/liangjiaxing/sympy,Shell Python Ruby Scheme XSLT
https://github.com/libmtproto/libmtproto,Makefile C++
https://github.com/linuxvom/macchina.io,CSS C++ HTML JavaScript Makefile Objective-C Perl Shell C Batchfile CMake
https://github.com/litui/openparliament,SourcePawn CSS HTML JavaScript Python
https://github.com/lizbeacham/drupal-practice,CSS Shell PHP JavaScript HTML ApacheConf
https://github.com/logofhog/gem,Ruby
https://github.com/lopno/react-game-of-life,JavaScript HTML
https://github.com/lorettahe/ipython-clojure,Shell Clojure Makefile
https://github.com/lpryor/fulcrum-spike,Java
https://github.com/lucasGalupo/Trabalho_Lucas,CSS
https://github.com/luchaoshuai/aspnetboilerplate-samples,C# JavaScript CSS HTML ASP Batchfile
https://github.com/luhuami/code_exercise_clojure,Clojure
https://github.com/lukablurr/n2n_v3,C Shell Python
https://github.com/lukasnalezenec/giraph-utils,Java
https://github.com/lukemerrett/weekly-music-blogger,JavaScript
https://github.com/lumoslabs/campystrano,CSS JavaScript Ruby
https://github.com/lusionx/weibo-ids,CoffeeScript
https://github.com/lyb5834/YBAttributeTextTapForSwfit,Swift
https://github.com/machelix/RTWalkthrough,Objective-C
https://github.com/malcolmsparks/clj-markdown,Clojure
https://github.com/maliubiao/python_ptrace,Python C
https://github.com/manaschaturvedi/oscarbuddy,CSS Makefile JavaScript HTML Shell Python
https://github.com/mandrigin/StandOut,Java
https://github.com/mapbox/geocoding-example,Python PHP JavaScript Shell
https://github.com/mapbox/mapbox-gl-directions,CSS JavaScript HTML
https://github.com/marcgille/thing-it-device-microcontroller,JavaScript HTML
https://github.com/marcphilipp/dbunit-datasetbuilder,Java
https://github.com/marhar/s3cmd,Shell Groff Makefile Perl Python
https://github.com/markembling/Dialify,JavaScript
https://github.com/marketplacer/exchangegroup-api,PHP
https://github.com/markyen/uber-api-sample,JavaScript
https://github.com/martel-innovate/smartsdk-recipes,Python Shell
https://github.com/martiRA/stael,Python
https://github.com/martinbel/cs231n.github.io,CSS JavaScript HTML
https://github.com/martinmenchon/nodbc,Haxe C C++ Makefile
https://github.com/martintama/louis-app,Java
https://github.com/matthewcheok/MCNotificationManager,Ruby Objective-C
https://github.com/maurodec/maurodec.github.io,HTML CSS
https://github.com/maximfrolov/t4-app,Nginx PHP ApacheConf HTML
https://github.com/maxirmx/spaCy,Shell C CSS Groff HTML JavaScript Makefile PostScript Python
https://github.com/maxwilms/bloom-filter,PHP Cucumber
https://github.com/mayurshivakumar/RankCalculation,Go
https://github.com/mbarany/Node-VeraSmartHomeServer,JavaScript Shell
https://github.com/mbartling/multicore-computing,TeX Makefile Java Cuda C
https://github.com/mbgit4/kb-pynet,Python
https://github.com/mbloxlund/cloudhopper-smpp,Java Makefile
https://github.com/mcvela/richui-two,Groovy JavaScript CSS
https://github.com/mdesalvo/RDFSharp.RDFPostgreSQLStore,C#
https://github.com/meowcatcoder/portafolio,HTML JavaScript CSS
https://github.com/merabi777/check,Pascal
https://github.com/mespinosaz/Tournament,Java Shell
https://github.com/meteoric/ionicons-sass,JavaScript CSS
https://github.com/mfouesneau/pyphot,Python
https://github.com/miataru/miataru-client-csharp,C#
https://github.com/michael-hartmann/projects,Python Perl
https://github.com/micw/libfprint,C++ C Shell
https://github.com/mikaelbr/gulp-gitmodified,JavaScript
https://github.com/mikefrey/node-blog-koa,CSS JavaScript
https://github.com/mikehulluk/ProcessManager,Groff HTML CSS Visual Basic JavaScript Python R
https://github.com/mikolalysenko/test-float-overlap,JavaScript
https://github.com/mil/session-xpra,Ruby
